tsne_x,tsne_y,file_name,sound_type,id,gender,age,native_language,country,health,grid_x,grid_y,start_time,end_time
0.6076552,0.83666635,o0005_0_sniff,sniff,o0005, other,22, United States of America, EN, no,87,124,262.008,263.088
0.41436452,0.5876035,f2036_0_laughter,laughter,f2036, female,31, United States of America, EN, no,41,87,263.088,264.168
0.4839975,0.9593457,f1148_0_cough,cough,f1148, female,24, United States of America, EN, no,39,140,264.168,265.248
0.7941291,0.802698,f2337_0_throatclearing,throatclearing,f2337, female,21, United States of America, EN, no,130,135,265.248,266.328
0.8536946,0.7035402,m0844_0_throatclearing,throatclearing,m0844, male,31, United States of America, EN, no,141,114,266.328,267.408
0.08851909,0.4779297,m1791_0_laughter,laughter,m1791, male,23, United States of America, EN, no,7,58,267.408,268.488
0.0940547,0.5769835,m1784_0_laughter,laughter,m1784, male,21, United States of America, EN, no,5,116,268.488,269.568
0.79047084,0.7761408,f0802_0_throatclearing,throatclearing,f0802, female,20, United States of America, EN, no,128,126,269.568,270.648
0.6226456,0.7496314,m2371_0_throatclearing,throatclearing,m2371, male,19, Canada, EN, no,87,115,270.648,271.728
0.9589454,0.280168,f2299_0_sigh,sigh,f2299, female,20, United States of America, EN, no,137,33,271.728,272.808
0.8618214,0.26383284,m1623_1_sigh,sigh,m1623, male,36, Nigeria, EN, no,119,33,272.808,273.888
0.6953122,0.5495752,m0537_0_throatclearing,throatclearing,m0537, male,22, Italy, IT, no,100,87,273.888,274.968
0.9758245,0.27041972,f3085_0_sigh,sigh,f3085, female,29, United States of America, EN, no,141,29,274.968,276.048
0.14356248,0.39465338,f1042_0_laughter,laughter,f1042, female,46, United States of America, EN, no,16,29,276.048,277.128
0.58106816,0.6037821,f1273_0_throatclearing,throatclearing,f1273, female,48, Jamaica, EN, no,71,91,277.128,278.208
0.46926343,0.46355763,f0117_0_sneeze,sneeze,f0117, female,46, United States of America, EN, no,42,63,278.208,278.712
0.6836991,0.8491289,f0571_0_throatclearing,throatclearing,f0571, female,28, United States of America, EN, no,115,140,278.712,279.792
0.65121967,0.36841488,m0803_0_sneeze,sneeze,m0803, male,18, United States of America, EN, no,86,51,279.792,280.872
0.6254868,0.744304,m1235_0_throatclearing,throatclearing,m1235, male,42, United States of America, EN, no,88,114,280.872,281.952
0.9427569,0.32626337,f1340_0_sigh,sigh,f1340, female,63, United States of America, EN, no,134,50,281.952,283.032
0.5358168,0.89714426,f2110_0_cough,cough,f2110, female,56, United States of America, EN, no,61,128,283.032,284.112
0.67761225,0.06714363,m1522_0_sniff,sniff,m1522, male,33, Brazil, PT, yes,89,9,284.112,285.192
0.32786882,0.8451637,m1550_0_cough,cough,m1550, male,51, United Kingdom, EN, no,0,134,285.192,286.272
0.69041604,0.06909347,f2162_0_sniff,sniff,f2162, female,22, United States of America, EN, no,96,9,286.272,287.352
0.7918473,0.44509783,m2909_0_sigh,sigh,m2909, male,39, United States of America, EN, no,112,69,287.352,288.432
0.63162786,0.36467752,f1849_0_sneeze,sneeze,f1849, female,25, United States of America, EN, no,77,49,288.432,289.512
0.35849318,0.8290414,m0342_0_cough,cough,m0342, male,21, United Kingdom, EN, no,8,129,289.512,290.592
0.4031804,0.5910051,m0914_0_laughter,laughter,m0914, male,24, United Kingdom, EN, no,38,89,290.592,291.672
0.5294156,0.5964181,f0706_0_throatclearing,throatclearing,f0706, female,23, United Kingdom, EN, no,55,87,291.672,292.32
0.60968274,0.8820901,f1280_0_throatclearing,throatclearing,f1280, female,28, United States of America, EN, no,94,133,292.32,293.4
0.7255086,0.01644784,f0285_0_sniff,sniff,f0285, female,20, United States of America, ES, no,121,0,293.4,294.48
0.6456133,0.10323051,m1072_0_sniff,sniff,m1072, male,56, United States of America, EN, no,78,13,294.48,295.56
0.12038889,0.4913198,m1208_0_laughter,laughter,m1208, male,26, United States of America, EN, no,13,65,295.56,296.64
0.8512144,0.31394392,f0443_0_sigh,sigh,f0443, female,36, United States of America, EN, no,116,42,296.64,297.576
0.5997655,0.039270848,m0660_0_sniff,sniff,m0660, male,18, United States of America, EN, no,56,3,297.576,298.656
0.71039796,0.7275854,f1004_0_throatclearing,throatclearing,f1004, female,55, United States of America, EN, no,111,112,298.656,299.664
0.4193322,0.8650444,m0612_0_cough,cough,m0612, male,33, India, HI, no,23,134,299.664,300.744
0.7623603,0.21856095,f3220_0_sniff,sniff,f3220, female,45, India, MR, no,105,29,300.744,301.824
0.5035242,0.49690536,f2359_0_sneeze,sneeze,f2359, female,50, Brazil, PT, no,49,72,301.824,302.904
0.06844475,0.37960663,f0916_0_laughter,laughter,f0916, female,24, United States of America, EN, no,4,19,302.904,303.984
0.76879376,0.5130432,m1623_0_sigh,sigh,m1623, male,36, Nigeria, EN, no,117,88,303.984,305.064
0.41347972,0.82083386,f0638_0_cough,cough,f0638, female,39, United Kingdom, PT, no,24,123,305.064,306.144
0.35730132,0.8003195,m3278_0_cough,cough,m3278, male,30, Brazil, PT, no,9,120,306.144,307.224
0.74206406,0.1902451,m2418_0_sniff,sniff,m2418, male,35, Brazil, PT, no,104,24,307.224,308.304
0.41005272,0.43608585,m1040_0_laughter,laughter,m1040, male,24, United States of America, EN, yes,29,51,308.304,309.384
0.69283766,0.4716958,m0120_0_sigh,sigh,m0120, male,28, India, TA, yes,93,70,309.384,310.464
0.53495944,0.9913689,f0368_0_cough,cough,f0368, female,51, United States of America, EN, no,60,143,310.464,311.544
0.6637182,0.51106197,m2613_0_sneeze,sneeze,m2613, male,18, United States of America, EN, no,92,77,311.544,312.624
0.69766027,0.03292022,m3313_0_sneeze,sneeze,m3313, male,27, Spain, ES, no,101,4,312.624,313.704
0.6047135,0.17865731,f1508_0_sniff,sniff,f1508, female,30, India, TA, no,59,24,313.704,314.784
0.40060398,0.57176137,m3300_0_laughter,laughter,m3300, male,33, United Kingdom, LV, no,38,83,314.784,315.864
0.7036466,0.12397244,m0429_0_sniff,sniff,m0429, male,44, United States of America, EN, no,97,14,315.864,316.944
0.1917157,0.4983468,m3315_0_laughter,laughter,m3315, male,37, Canada, FR, no,22,66,316.944,318.024
0.6406745,0.065984555,f3069_0_sniff,sniff,f3069, female,44, United States of America, EN, no,75,7,318.024,319.104
0.20518355,0.3993682,f2609_0_cough,cough,f2609, female,26, United States of America, EN, no,26,33,319.104,320.184
0.5413577,0.059508126,f3111_1_sniff,sniff,f3111, female,29, United States of America, EN, no,19,3,320.184,321.264
0.7573285,0.76711166,f0115_0_throatclearing,throatclearing,f0115, female,25, United States of America, EN, no,120,123,321.264,322.344
0.097664945,0.36968046,f1443_0_laughter,laughter,f1443, female,20, United States of America, EN, no,8,16,322.344,323.424
0.67286754,0.42553,m1679_0_sneeze,sneeze,m1679, male,34, United States of America, EN, no,91,62,323.424,324.36
0.061492406,0.43787012,f1456_0_laughter,laughter,f1456, female,31, United States of America, EN, no,4,49,324.36,325.44
0.59791356,0.3767357,m0379_0_sneeze,sneeze,m0379, male,45, United States of America, EN, no,68,50,325.44,326.52
0.51781803,0.8991681,f2359_0_cough,cough,f2359, female,50, Brazil, PT, no,55,129,326.52,327.6
0.93293864,0.38183165,m2809_0_laughter,laughter,m2809, male,33, United States of America, EN, no,137,67,327.6,328.68
0.31633154,0.6035832,m1609_0_laughter,laughter,m1609, male,50, United States of America, EN, no,19,104,328.68,329.76
0.9498026,0.20330293,f2942_0_sigh,sigh,f2942, female,30, India, HI, no,140,1,329.76,330.84
0.43369344,0.4740782,m0386_0_sneeze,sneeze,m0386, male,21, United States of America, EN, no,39,65,330.84,331.632
0.8687701,0.21565196,m0886_0_sigh,sigh,m0886, male,29, United States of America, EN, no,125,14,331.632,332.712
0.61388004,0.7216395,m1426_0_throatclearing,throatclearing,m1426, male,41, Brazil, PT, no,84,110,332.712,333.792
0.52177817,0.5129463,f1366_0_sneeze,sneeze,f1366, female,35, United States of America, EN, no,54,77,333.792,334.872
0.83378446,0.22889756,f1415_0_sigh,sigh,f1415, female,32, United States of America, EN, no,117,26,334.872,335.952
0.5497066,0.08750784,m2301_0_sniff,sniff,m2301, male,33, United States of America, EN, no,27,8,335.952,337.032
0.59120876,0.94358486,f3184_0_cough,cough,f3184, female,25, United States of America, EN, no,91,138,337.032,338.112
0.73743373,0.2861544,f1741_0_sniff,sniff,f1741, female,35, India, TA, no,99,40,338.112,339.192
0.56340826,0.107406504,f0153_0_sniff,sniff,f0153, female,49, United States of America, EN, no,35,11,339.192,340.272
0.48972493,0.85019636,f2796_0_cough,cough,f2796, female,46, United States of America, EN, no,51,126,340.272,341.352
0.4848576,0.4623767,f3182_0_sneeze,sneeze,f3182, female,36, United States of America, EN, no,44,63,341.352,342.0
0.43379903,0.7194205,m0094_0_cough,cough,m0094, male,30, United States of America, EN, no,33,103,342.0,343.08
0.6399031,0.075685985,m2651_0_sniff,sniff,m2651, male,31, United States of America, EN, no,75,9,343.08,344.16
0.54894274,0.28285506,f2482_0_sneeze,sneeze,f2482, female,26, Italy, IT, no,45,36,344.16,345.24
0.76824915,0.3142683,m1469_0_sigh,sigh,m1469, male,34, India, HI, no,106,41,345.24,346.32
0.57016736,0.9194967,f0471_0_cough,cough,f0471, female,34, United States of America, EN, no,78,133,346.32,347.4
0.24115528,0.522647,m3148_0_laughter,laughter,m3148, male,21, Italy, IT, no,24,76,347.4,348.48
0.7674113,0.35844064,m3043_0_sniff,sniff,m3043, male,33, India, TE, no,105,51,348.48,349.56
0.7457412,0.59564286,m2137_0_sneeze,sneeze,m2137, male,24, Brazil, PT, no,116,94,349.56,350.64
0.9803838,0.25443122,f1668_0_sigh,sigh,f1668, female,59, United States of America, EN, no,142,24,350.64,351.72
0.46635756,0.8636982,m1976_0_cough,cough,m1976, male,35, India, HI, no,41,130,351.72,352.8
0.5419554,0.12229765,f2814_0_sniff,sniff,f2814, female,31, United States of America, EN, no,27,11,352.8,353.88
0.38508183,0.8321997,f2866_0_cough,cough,f2866, female,30, United States of America, EN, no,16,129,353.88,354.96
0.51777625,0.96141213,f1902_0_cough,cough,f1902, female,25, United States of America, EN, no,52,140,354.96,356.04
0.65240633,0.8347959,f0468_0_throatclearing,throatclearing,f0468, female,35, Italy, IT, no,102,130,356.04,357.12
0.83896625,0.6789715,m0582_4_throatclearing,throatclearing,m0582, male,34, United States of America, EN, no,137,102,357.12,358.2
0.07655329,0.4955299,m0213_0_laughter,laughter,m0213, male,34, Bahrain, AR, no,6,69,358.2,359.28
0.7560744,0.18568835,m2860_0_sniff,sniff,m2860, male,35, Brazil, PT, no,106,22,359.28,360.36
0.3577848,0.80997133,m2812_0_cough,cough,m2812, male,38, United States of America, EN, no,10,123,360.36,361.44
0.44014108,0.50238305,f1608_0_sneeze,sneeze,f1608, female,32, India, HI, no,40,75,361.44,362.52
0.4129139,0.8095003,m1747_0_cough,cough,m1747, male,34, United States of America, EN, no,25,120,362.52,363.6
0.8095702,0.7221733,m0659_0_throatclearing,throatclearing,m0659, male,35, United Kingdom, EN, no,129,116,363.6,364.68
0.7837273,0.21100596,f2375_0_sniff,sniff,f2375, female,24, United States of America, EN, no,111,27,364.68,365.76
0.48371574,0.68201303,m1342_0_sneeze,sneeze,m1342, male,42, United States of America, EN, no,47,98,365.76,366.84
0.6328101,0.13318156,m1735_0_sniff,sniff,m1735, male,26, United States of America, EN, no,73,16,366.84,367.92
0.6014538,0.17647175,m2790_0_sniff,sniff,m2790, male,32, United States of America, EN, no,58,23,367.92,369.0
0.42278284,0.8431726,m0155_0_cough,cough,m0155, male,22, Canada, EN, no,26,129,369.0,370.08
0.90875304,0.33968493,m0879_0_sigh,sigh,m0879, male,26, United States of America, EN, no,130,51,370.08,371.16
0.56182104,0.1775113,m0127_0_sniff,sniff,m0127, male,58, United States of America, EN, no,42,20,371.16,372.24
0.54598683,0.38937098,f2625_0_sniff,sniff,f2625, female,27, Italy, IT, no,56,47,372.24,373.32
0.8947356,0.3265677,m2732_0_sigh,sigh,m2732, male,27, Italy, IT, no,126,47,373.32,374.4
0.6172472,0.22382157,f1680_0_sniff,sniff,f1680, female,28, United States of America, EN, no,67,30,374.4,375.48
0.76878846,0.76111037,f1777_0_throatclearing,throatclearing,f1777, female,37, United States of America, EN, no,122,122,375.48,376.56
0.49949703,0.8042421,m2982_0_throatclearing,throatclearing,m2982, male,24, United States of America, EN, no,54,119,376.56,377.64
0.676415,0.5521872,m0033_0_throatclearing,throatclearing,m0033, male,45, United States of America, EN, yes,97,87,377.64,378.72
0.8495207,0.23351888,m1818_0_sigh,sigh,m1818, male,21, Italy, IT, no,119,25,378.72,379.8
0.9387818,0.4047889,m1496_0_sigh,sigh,m1496, male,31, United States of America, EN, no,141,77,379.8,380.88
0.6380882,0.6415572,m1731_0_throatclearing,throatclearing,m1731, male,40, India, HI, no,88,96,380.88,381.96
0.48158818,0.7735289,m1928_0_cough,cough,m1928, male,33, United States of America, EN, no,48,113,381.96,383.04
0.5711483,0.47593987,m2807_0_sneeze,sneeze,m2807, male,34, United States of America, EN, no,67,68,383.04,384.12
0.9658604,0.29292998,f1388_0_sigh,sigh,f1388, female,29, United States of America, EN, no,139,36,384.12,385.2
0.7854592,0.2182763,f0194_0_sigh,sigh,f0194, female,30, India, TA, no,111,29,385.2,386.28
0.14438169,0.519572,m2547_0_laughter,laughter,m2547, male,39, India, ML, no,15,79,386.28,387.36
0.65688485,0.66941375,m2971_0_throatclearing,throatclearing,m2971, male,42, Phillipines, EN, no,94,99,387.36,388.44
0.36858112,0.5419954,m2552_0_laughter,laughter,m2552, male,21, Italy, IT, no,32,73,388.44,389.52
0.56763536,0.4733006,m0395_0_sigh,sigh,m0395, male,22, Canada, EN, no,65,68,389.52,390.6
0.6083475,0.6932383,m1546_0_throatclearing,throatclearing,m1546, male,33, United Kingdom, EN, no,80,102,390.6,391.68
0.8964528,0.41244572,m2050_0_sigh,sigh,m2050, male,25, United States of America, EN, no,133,74,391.68,392.76
0.14193483,0.3725873,f0204_0_laughter,laughter,f0204, female,37, United States of America, EN, no,16,19,392.76,393.84
0.9531304,0.3147603,f2251_0_sigh,sigh,f2251, female,28, United States of America, EN, no,136,45,393.84,394.92
0.36153814,0.5809344,f0211_0_laughter,laughter,f0211, female,23, India, TA, no,29,89,394.92,396.0
0.80860484,0.78924423,f2937_0_throatclearing,throatclearing,f2937, female,41, United States of America, EN, no,134,131,396.0,397.08
0.6857627,0.7456641,f1500_0_throatclearing,throatclearing,f1500, female,26, Brazil, PT, no,102,115,397.08,398.16
0.73826504,0.75369376,f0086_0_throatclearing,throatclearing,f0086, female,30, United Kingdom, EN, no,117,118,398.16,399.24
0.1071187,0.48954692,m0612_0_laughter,laughter,m0612, male,33, India, HI, no,11,64,399.24,400.32
0.69527256,0.56825155,m1466_0_sneeze,sneeze,m1466, male,63, United States of America, EN, no,102,88,400.32,401.4
0.49469656,0.41209,m1892_0_sneeze,sneeze,m1892, male,18, United Kingdom, EN, no,44,48,401.4,402.084
0.690557,0.31587082,f0827_0_sneeze,sneeze,f0827, female,29, United States of America, EN, no,94,43,402.084,403.164
0.41375494,0.4784179,m1433_0_sneeze,sneeze,m1433, male,32, United States of America, EN, no,35,64,403.164,403.812
0.80208427,0.42160282,m2067_0_sigh,sigh,m2067, male,40, United States of America, EN, no,112,65,403.812,404.784
0.5877299,0.13912722,f1199_0_sniff,sniff,f1199, female,28, United States of America, EN, no,50,17,404.784,405.864
0.60869443,0.550373,m0133_0_sneeze,sneeze,m0133, male,30, India, HI, no,76,85,405.864,406.944
0.64249957,0.2762758,f0872_0_sneeze,sneeze,f0872, female,34, United States of America, EN, no,77,36,406.944,408.024
0.65189517,0.5081409,f1186_0_sneeze,sneeze,f1186, female,41, United States of America, EN, no,88,75,408.024,409.104
0.5268567,0.6602166,m1838_0_sneeze,sneeze,m1838, male,43, United States of America, EN, no,58,97,409.104,410.184
0.4738997,0.9622649,f0809_0_cough,cough,f0809, female,39, United States of America, EN, no,34,141,410.184,411.264
0.51061165,0.4405103,m1499_0_sneeze,sneeze,m1499, male,24, United States of America, EN, no,51,59,411.264,412.344
0.078794755,0.3933264,f0458_0_laughter,laughter,f0458, female,48, United States of America, RU, no,7,29,412.344,413.424
0.9460224,0.3690838,m2578_0_sigh,sigh,m2578, male,40, United States of America, EN, no,139,63,413.424,414.504
0.85133886,0.42967853,f2779_0_sigh,sigh,f2779, female,35, India, EN, no,126,72,414.504,415.584
0.54396427,0.23966716,m2116_0_sniff,sniff,m2116, male,29, United States of America, EN, no,42,28,415.584,416.664
0.14419827,0.4004278,f2319_0_laughter,laughter,f2319, female,30, France, FR, no,16,32,416.664,417.744
0.709596,0.6845125,m2328_0_sneeze,sneeze,m2328, male,29, United States of America, EN, yes,108,104,417.744,418.824
0.8168658,0.80600214,f1197_0_throatclearing,throatclearing,f1197, female,45, United States of America, EN, no,138,137,418.824,419.904
0.58039266,0.9312579,f0336_0_cough,cough,f0336, female,25, United States of America, ES, no,85,136,419.904,420.984
0.74253184,0.29048184,m1355_0_throatclearing,throatclearing,m1355, male,26, United States of America, EN, no,101,40,420.984,421.992
0.5182174,0.6823283,m2434_0_cough,cough,m2434, male,33, India, TA, no,57,100,421.992,423.072
0.55372036,0.99262816,f1074_0_cough,cough,f1074, female,55, United States of America, EN, no,71,143,423.072,424.152
0.38656756,0.82857823,m0283_0_cough,cough,m0283, male,27, India, HI, no,17,127,424.152,425.232
0.5048374,0.7685734,m3226_0_cough,cough,m3226, male,23, United States of America, EN, no,56,113,425.232,426.312
0.7667134,0.18930052,f0614_0_sniff,sniff,f0614, female,31, United States of America, EN, no,108,22,426.312,427.392
0.6203454,0.12842046,m3254_0_sniff,sniff,m3254, male,24, Italy, IT, no,68,16,427.392,428.472
0.7346327,0.75631267,f1313_0_throatclearing,throatclearing,f1313, female,34, United States of America, EN, no,115,118,428.472,429.552
0.9377608,0.36515725,m2578_1_sigh,sigh,m2578, male,40, United States of America, EN, no,137,61,429.552,430.632
0.6295013,0.7153002,m0620_0_throatclearing,throatclearing,m0620, male,39, United States of America, EN, no,89,109,430.632,431.712
0.032892834,0.5296093,f0610_0_laughter,laughter,f0610, female,63, United States of America, EN, no,0,87,431.712,432.792
0.7503097,0.32154238,m2382_0_sneeze,sneeze,m2382, male,26, India, TE, no,101,44,432.792,433.872
